6.865384578704833984e-01,2.658653855323791504e-01,2.401442337036132812e+01,6.490384674072265625e+01,2.899038553237915039e+00,8.264423370361328125e+00,2.213942337036132812e+01
6.250000000000000000e-01,1.072115376591682434e-01,3.612980651855468750e+01,3.894230651855468750e+01,5.754807472229003906e+00,6.533653736114501953e+00,3.271634674072265625e+01
6.519230604171752930e-01,4.870192408561706543e-01,8.533654212951660156e+00,1.341346130371093750e+02,7.572115421295166016e+00,3.591346263885498047e+00,2.694711494445800781e+01
8.750000000000000000e-01,2.514423131942749023e-01,1.728365325927734375e+01,1.670192260742187500e+02,1.600961565971374512e+00,4.326923191547393799e-02,2.286057662963867188e+01
6.557692289352416992e-01,4.485577046871185303e-01,3.209134674072265625e+01,1.298076915740966797e+01,3.677884578704833984e+00,2.163461595773696899e-01,1.300480747222900391e+01
7.442307472229003906e-01,4.293269217014312744e-01,2.838942337036132812e+01,5.105769348144531250e+01,5.927884578704833984e+00,6.014422893524169922e+00,1.492788505554199219e+01
6.826922893524169922e-01,5.735576748847961426e-01,2.637019157409667969e+01,7.701923370361328125e+01,3.331730842590332031e+00,7.225961685180664062e+00,3.343750000000000000e+01
9.288461804389953613e-01,3.764423131942749023e-01,3.108172988891601562e+01,9.951923370361328125e+01,3.028846085071563721e-01,5.062500000000000000e+00,3.079327011108398438e+01
8.365384340286254883e-01,5.447115302085876465e-01,1.762019157409667969e+01,7.355769348144531250e+01,7.831730842590332031e+00,1.341346144676208496e+00,2.069711494445800781e+01
6.711538434028625488e-01,2.370192259550094604e-01,1.560096168518066406e+01,1.462500000000000000e+02,7.355769276618957520e-01,2.206730842590332031e+00,1.084134578704833984e+01
9.826923012733459473e-01,1.937499940395355225e-01,3.680288314819335938e+01,3.375000000000000000e+01,4.110577106475830078e+00,7.572115421295166016e+00,2.478365325927734375e+01
8.326923251152038574e-01,4.725961685180664062e-01,1.189903831481933594e+01,3.201922988891601562e+01,6.620192527770996094e+00,2.552884578704833984e+00,3.055288505554199219e+01
7.788461446762084961e-01,3.572115302085876465e-01,3.478365325927734375e+01,1.583653869628906250e+02,1.687500000000000000e+00,1.298076957464218140e-01,2.670672988891601562e+01
8.788461685180664062e-01,1.456730812788009644e-01,3.747595977783203125e+01,1.427884674072265625e+02,6.274038314819335938e+00,7.355769276618957520e-01,2.742788505554199219e+01
6.403846144676208496e-01,5.014423131942749023e-01,3.444711685180664062e+01,1.116346130371093750e+02,1.860576868057250977e+00,1.427884578704833984e+00,1.516826915740966797e+01
8.173077106475830078e-01,1.264423131942749023e-01,3.545672988891601562e+01,8.221154022216796875e+01,5.625000000000000000e-01,1.600961565971374512e+00,1.733172988891601562e+01
9.096153974533081055e-01,1.649038493633270264e-01,1.055288505554199219e+01,1.099038467407226562e+02,5.322115421295166016e+00,5.149038314819335938e+00,2.959134674072265625e+01
9.057692289352416992e-01,1.360576897859573364e-01,1.459134578704833984e+01,4.586538314819335938e+01,6.447115421295166016e+00,8.956730842590332031e+00,1.805288505554199219e+01
9.634615182876586914e-01,3.475961685180664062e-01,9.879807472229003906e+00,1.324038391113281250e+02,3.937500000000000000e+00,2.985576868057250977e+00,2.141827011108398438e+01
9.326922893524169922e-01,3.331730663776397705e-01,3.512019348144531250e+01,5.971154022216796875e+01,4.456730842590332031e+00,1.514423131942749023e+00,2.550480842590332031e+01
8.019230961799621582e-01,2.274038493633270264e-01,2.233172988891601562e+01,8.740384674072265625e+01,7.052884578704833984e+00,7.745192527770996094e+00,2.502403831481933594e+01
8.403846025466918945e-01,1.841346174478530884e-01,2.670672988891601562e+01,6.663461303710937500e+01,8.956730842590332031e+00,4.802884578704833984e+00,2.021634674072265625e+01
8.980769515037536621e-01,5.639423131942749023e-01,3.411057662963867188e+01,7.528845977783203125e+01,2.466346263885498047e+00,5.408653736114501953e+00,2.598557662963867188e+01
9.480769038200378418e-01,2.466346174478530884e-01,1.324519252777099609e+01,1.774038391113281250e+02,5.235577106475830078e+00,7.831730842590332031e+00,2.911057662963867188e+01
7.134615182876586914e-01,2.033653855323791504e-01,8.870192527770996094e+00,2.336538505554199219e+01,7.658653736114501953e+00,6.274038314819335938e+00,2.334134674072265625e+01
9.865384697914123535e-01,1.697115451097488403e-01,1.694711494445800781e+01,1.531730804443359375e+02,8.264423370361328125e+00,1.254807710647583008e+00,1.252403831481933594e+01
8.711538314819335938e-01,4.197115302085876465e-01,2.165865325927734375e+01,1.549038391113281250e+02,2.163461595773696899e-01,7.052884578704833984e+00,2.237980842590332031e+01
6.134615540504455566e-01,1.793269217014312744e-01,2.805288505554199219e+01,1.064423065185546875e+02,2.033653736114501953e+00,3.158653736114501953e+00,1.588942337036132812e+01
7.250000238418579102e-01,3.668269217014312744e-01,9.543269157409667969e+00,1.375961608886718750e+02,9.086538553237915039e-01,2.725961446762084961e+00,2.790865325927734375e+01
6.788461804389953613e-01,5.975961685180664062e-01,3.848557662963867188e+01,1.289423065185546875e+02,5.408653736114501953e+00,6.620192527770996094e+00,2.165865325927734375e+01
7.365384697914123535e-01,1.168269217014312744e-01,1.391826915740966797e+01,8.653846383094787598e-01,3.894230723381042480e-01,6.490384340286254883e-01,2.310096168518066406e+01
6.942307949066162109e-01,4.533653855323791504e-01,3.579327011108398438e+01,4.240384674072265625e+01,4.197115421295166016e+00,1.860576868057250977e+00,3.319711685180664062e+01
6.596153974533081055e-01,4.149038493633270264e-01,3.377404022216796875e+01,9.432691955566406250e+01,6.966346263885498047e+00,2.033653736114501953e+00,2.454327011108398438e+01
7.980769276618957520e-01,5.831730961799621582e-01,3.242788314819335938e+01,9.519230842590332031e+00,3.504807710647583008e+00,3.072115421295166016e+00,1.132211494445800781e+01
7.749999761581420898e-01,3.139423131942749023e-01,2.872596168518066406e+01,1.445192260742187500e+02,3.764423131942749023e+00,7.918269157409667969e+00,1.709134674072265625e+01
9.519230723381042480e-01,3.427884578704833984e-01,3.814904022216796875e+01,1.756730804443359375e+02,8.091345787048339844e+00,5.754807472229003906e+00,2.862980842590332031e+01
7.673076987266540527e-01,2.225961536169052124e-01,2.906250000000000000e+01,8.394230651855468750e+01,3.245192289352416992e+00,3.937500000000000000e+00,2.622596168518066406e+01
8.442307710647583008e-01,1.408653855323791504e-01,2.334134674072265625e+01,7.875000000000000000e+01,4.283653736114501953e+00,5.581730842590332031e+00,1.036057662963867188e+01
7.519230842590332031e-01,4.629807770252227783e-01,1.156250000000000000e+01,5.798077011108398438e+01,2.120192289352416992e+00,3.028846085071563721e-01,2.526442337036132812e+01
8.673076629638671875e-01,2.322115451097488403e-01,9.206730842590332031e+00,1.687500000000000000e+02,8.610576629638671875e+00,4.716346263885498047e+00,2.382211494445800781e+01
6.326923370361328125e-01,1.745192259550094604e-01,1.122596168518066406e+01,1.306730804443359375e+02,5.062500000000000000e+00,6.447115421295166016e+00,3.223557662963867188e+01
9.903846383094787598e-01,2.081730812788009644e-01,2.031250000000000000e+01,1.471153831481933594e+01,9.951922893524169922e-01,7.399038314819335938e+00,1.925480842590332031e+01
9.942307472229003906e-01,4.581730663776397705e-01,2.199519157409667969e+01,5.625000000000000000e+01,3.072115421295166016e+00,8.524038314819335938e+00,3.031250000000000000e+01
6.634615659713745117e-01,2.177884578704833984e-01,2.536057662963867188e+01,9.778845977783203125e+01,7.312500000000000000e+00,2.812500000000000000e+00,3.487980651855468750e+01
7.557692527770996094e-01,5.879807472229003906e-01,1.526442337036132812e+01,9.086538696289062500e+01,1.254807710647583008e+00,8.783654212951660156e+00,1.468750000000000000e+01
7.403846383094787598e-01,3.620192408561706543e-01,2.064903831481933594e+01,7.788461685180664062e+00,1.298076957464218140e-01,5.235577106475830078e+00,3.439904022216796875e+01
8.596153855323791504e-01,1.120192334055900574e-01,3.781250000000000000e+01,1.081730804443359375e+02,2.639423131942749023e+00,6.793269157409667969e+00,1.853365325927734375e+01
8.826923370361328125e-01,5.302884578704833984e-01,2.939903831481933594e+01,8.567308044433593750e+01,8.870192527770996094e+00,8.697114944458007812e+00,1.685096168518066406e+01
8.942307829856872559e-01,3.716346025466918945e-01,5.504807472229003906e+00,1.393269195556640625e+02,8.437500000000000000e+00,2.639423131942749023e+00,1.949519157409667969e+01
6.980769038200378418e-01,5.543269515037536621e-01,3.646634674072265625e+01,1.739423065185546875e+02,7.918269157409667969e+00,7.658653736114501953e+00,1.901442337036132812e+01
8.288461565971374512e-01,2.947115302085876465e-01,3.949519348144531250e+01,1.237500000000000000e+02,5.495192527770996094e+00,8.350961685180664062e+00,2.430288505554199219e+01
9.211538434028625488e-01,2.850961685180664062e-01,3.343750000000000000e+01,1.185576934814453125e+02,8.177885055541992188e+00,6.187500000000000000e+00,1.877403831481933594e+01
9.365384578704833984e-01,3.187499940395355225e-01,1.997596168518066406e+01,1.497115325927734375e+02,8.524038314819335938e+00,7.312500000000000000e+00,3.391827011108398438e+01
8.134615421295166016e-01,1.024038493633270264e-01,3.915865325927734375e+01,5.451922988891601562e+01,8.783654212951660156e+00,3.894230723381042480e-01,2.814903831481933594e+01
8.057692050933837891e-01,1.985576897859573364e-01,8.197114944458007812e+00,6.144230651855468750e+01,7.485577106475830078e+00,8.221153616905212402e-01,1.228365421295166016e+01
9.134615659713745117e-01,4.100961685180664062e-01,3.882211685180664062e+01,2.596153736114501953e+00,6.360577106475830078e+00,9.086538553237915039e-01,2.983172988891601562e+01
7.480769157409667969e-01,4.918269217014312744e-01,1.021634578704833984e+01,1.012500000000000000e+02,1.341346144676208496e+00,3.764423131942749023e+00,1.204326915740966797e+01
6.365384459495544434e-01,3.283653855323791504e-01,3.175480842590332031e+01,4.759615325927734375e+01,4.629807472229003906e+00,3.331730842590332031e+00,1.612980842590332031e+01
8.096153736114501953e-01,3.043269217014312744e-01,3.310095977783203125e+01,1.817307662963867188e+01,4.370192527770996094e+00,1.947115421295166016e+00,1.661057662963867188e+01
6.903846263885498047e-01,1.889423131942749023e-01,3.040865325927734375e+01,1.635576934814453125e+02,6.014422893524169922e+00,4.370192527770996094e+00,2.117788505554199219e+01
7.903845906257629395e-01,5.399038195610046387e-01,2.132211494445800781e+01,7.182691955566406250e+01,4.326923191547393799e-02,3.245192289352416992e+00,2.887019157409667969e+01
6.442307829856872559e-01,5.350961685180664062e-01,1.223557662963867188e+01,1.220192337036132812e+02,6.187500000000000000e+00,8.091345787048339844e+00,3.415865325927734375e+01
8.557692170143127441e-01,2.129807621240615845e-01,1.930288505554199219e+01,1.358653869628906250e+02,3.591346263885498047e+00,5.625000000000000000e-01,1.396634578704833984e+01
8.903846144676208496e-01,4.966346025466918945e-01,2.973557662963867188e+01,1.514423065185546875e+02,6.533653736114501953e+00,5.322115421295166016e+00,1.180288505554199219e+01
9.711538553237915039e-01,5.591346025466918945e-01,2.098557662963867188e+01,6.836538696289062500e+01,4.716346263885498047e+00,4.197115421295166016e+00,3.103365325927734375e+01
9.019230604171752930e-01,5.062500238418579102e-01,1.862980842590332031e+01,8.048076629638671875e+01,1.774038434028625488e+00,4.543269157409667969e+00,2.358172988891601562e+01
7.057692408561706543e-01,5.783653855323791504e-01,2.300480842590332031e+01,2.509615325927734375e+01,1.947115421295166016e+00,2.293269157409667969e+00,2.646634674072265625e+01
7.326923012733459473e-01,3.379807770252227783e-01,3.074519157409667969e+01,1.652884674072265625e+02,2.206730842590332031e+00,5.927884578704833984e+00,2.935096168518066406e+01
7.826923131942749023e-01,2.706730663776397705e-01,3.276442337036132812e+01,1.125000000000000000e+01,5.841346263885498047e+00,6.966346263885498047e+00,1.637019157409667969e+01
9.673076868057250977e-01,4.052884578704833984e-01,1.257211494445800781e+01,1.202884597778320312e+02,4.975961685180664062e+00,4.889422893524169922e+00,3.367788314819335938e+01
9.980769157409667969e-01,2.995192408561706543e-01,1.795672988891601562e+01,6.317307662963867188e+01,7.225961685180664062e+00,1.168269276618957520e+00,2.262019157409667969e+01
6.750000119209289551e-01,2.754807770252227783e-01,2.569711494445800781e+01,1.133653869628906250e+02,5.149038314819335938e+00,5.495192527770996094e+00,2.766827011108398438e+01
8.865384459495544434e-01,4.822115302085876465e-01,1.963942337036132812e+01,2.682692337036132812e+01,7.399038314819335938e+00,3.504807710647583008e+00,1.444711494445800781e+01
6.173076629638671875e-01,3.908653855323791504e-01,1.290865421295166016e+01,3.028846168518066406e+01,3.418269157409667969e+00,4.283653736114501953e+00,2.718750000000000000e+01
7.211538553237915039e-01,4.774038493633270264e-01,6.514422893524169922e+00,4.326922893524169922e+00,2.379807710647583008e+00,2.899038553237915039e+00,1.564903831481933594e+01
7.019230723381042480e-01,2.418269217014312744e-01,2.468750000000000000e+01,2.163461494445800781e+01,1.427884578704833984e+00,5.841346263885498047e+00,1.156250000000000000e+01
9.557692408561706543e-01,1.600961536169052124e-01,1.829327011108398438e+01,2.855769157409667969e+01,2.552884578704833984e+00,3.677884578704833984e+00,3.175480842590332031e+01
9.596154093742370605e-01,4.437499940395355225e-01,2.266827011108398438e+01,1.168269195556640625e+02,1.081730723381042480e+00,8.437500000000000000e+00,1.540865421295166016e+01
7.596153616905212402e-01,2.562499940395355225e-01,3.141827011108398438e+01,9.259615325927734375e+01,6.706730842590332031e+00,1.687500000000000000e+00,1.420673084259033203e+01
7.096154093742370605e-01,1.552884578704833984e-01,1.896634674072265625e+01,1.272115402221679688e+02,6.793269157409667969e+00,2.379807710647583008e+00,2.406250000000000000e+01
7.942307591438293457e-01,5.254807472229003906e-01,1.088942337036132812e+01,5.278845977783203125e+01,4.802884578704833984e+00,8.004807472229003906e+00,2.189903831481933594e+01
8.480769395828247070e-01,5.927884578704833984e-01,1.627403831481933594e+01,1.618269195556640625e+02,5.668269157409667969e+00,6.706730842590332031e+00,3.295672988891601562e+01
6.288461685180664062e-01,4.677884578704833984e-01,3.007211494445800781e+01,1.254807662963867188e+02,2.985576868057250977e+00,8.870192527770996094e+00,1.060096168518066406e+01
6.673076748847961426e-01,1.312499940395355225e-01,2.435096168518066406e+01,4.413461685180664062e+01,8.697114944458007812e+00,9.951922893524169922e-01,3.007211494445800781e+01
8.519230484962463379e-01,5.158653855323791504e-01,5.841346263885498047e+00,4.067307662963867188e+01,1.168269276618957520e+00,6.879807472229003906e+00,1.372596168518066406e+01
6.211538314819335938e-01,2.802884578704833984e-01,7.524038314819335938e+00,1.479807739257812500e+02,6.100961685180664062e+00,2.120192289352416992e+00,1.757211494445800781e+01
9.250000119209289551e-01,4.389423131942749023e-01,2.603365325927734375e+01,1.644230842590332031e+01,2.725961446762084961e+00,4.629807472229003906e+00,2.093750000000000000e+01
9.403846263885498047e-01,5.206730961799621582e-01,7.187500000000000000e+00,8.913461303710937500e+01,2.812500000000000000e+00,1.081730723381042480e+00,1.348557662963867188e+01
9.750000238418579102e-01,3.524038493633270264e-01,2.737980842590332031e+01,4.932692337036132812e+01,6.879807472229003906e+00,7.139422893524169922e+00,1.108173084259033203e+01
7.711538672447204590e-01,1.504807621240615845e-01,6.177884578704833984e+00,3.721154022216796875e+01,2.293269157409667969e+00,5.668269157409667969e+00,1.829327011108398438e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.511999893188476562e+01,5.970999908447265625e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
6.800000071525573730e-01,5.699999928474426270e-01,2.678000068664550781e+01,7.669000244140625000e+01,3.329999923706054688e+00,7.230000019073486328e+00,2.922999954223632812e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.509999847412109375e+01,5.970999908447265625e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.509000015258789062e+01,5.970999908447265625e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.518000030517578125e+01,5.970999908447265625e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.511999893188476562e+01,5.924000167846679688e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.518000030517578125e+01,5.970000076293945312e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.511999893188476562e+01,5.925000000000000000e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.511999893188476562e+01,5.970000076293945312e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.511999893188476562e+01,5.972999954223632812e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.548999977111816406e+01
6.899999976158142090e-01,4.600000083446502686e-01,3.579999923706054688e+01,4.240000152587890625e+01,4.199999809265136719e+00,1.860000014305114746e+00,3.320000076293945312e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.518000030517578125e+01,6.006999969482421875e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.511999893188476562e+01,6.022999954223632812e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.509999847412109375e+01,6.006000137329101562e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.511999893188476562e+01,5.970999908447265625e+01,4.469999790191650391e+00,1.509999990463256836e+00,2.537999916076660156e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.509999847412109375e+01,5.970999908447265625e+01,4.460000038146972656e+00,1.480000019073486328e+00,2.537999916076660156e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.511999893188476562e+01,5.970999908447265625e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
1.000000000000000000e+00,3.000000119209289551e-01,1.795999908447265625e+01,6.316999816894531250e+01,7.230000019073486328e+00,1.169999957084655762e+00,2.262000083923339844e+01
6.200000047683715820e-01,3.899999856948852539e-01,1.290999984741210938e+01,3.029000091552734375e+01,3.420000076293945312e+00,4.280000209808349609e+00,2.719000053405761719e+01
6.499999761581420898e-01,4.900000095367431641e-01,8.529999732971191406e+00,1.400399932861328125e+02,7.570000171661376953e+00,3.589999914169311523e+00,2.695000076293945312e+01
7.699999809265136719e-01,2.099999934434890747e-01,2.905999946594238281e+01,8.394000244140625000e+01,3.250000000000000000e+00,3.940000057220458984e+00,2.622999954223632812e+01
7.400000095367431641e-01,3.600000143051147461e-01,2.064999961853027344e+01,7.789999961853027344e+00,1.299999952316284180e-01,5.239999771118164062e+00,3.440000152587890625e+01
8.899999856948852539e-01,4.799999892711639404e-01,1.963999938964843750e+01,2.682999992370605469e+01,7.400000095367431641e+00,3.500000000000000000e+00,1.444999980926513672e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.509999847412109375e+01,5.970999908447265625e+01,4.460000038146972656e+00,1.480000019073486328e+00,2.537999916076660156e+01
8.299999833106994629e-01,4.699999988079071045e-01,1.189999961853027344e+01,3.202000045776367188e+01,6.619999885559082031e+00,2.549999952316284180e+00,3.054999923706054688e+01
8.100000023841857910e-01,3.000000119209289551e-01,3.309999847412109375e+01,1.817000007629394531e+01,4.369999885559082031e+00,1.950000047683715820e+00,1.661000061035156250e+01
9.300000071525573730e-01,3.799999952316284180e-01,3.107999992370605469e+01,9.951999664306640625e+01,3.000000119209289551e-01,4.289999961853027344e+00,3.079000091552734375e+01
6.800000071525573730e-01,5.699999928474426270e-01,2.564999961853027344e+01,7.701999664306640625e+01,3.329999923706054688e+00,7.230000019073486328e+00,3.343999862670898438e+01
9.300000071525573730e-01,3.799999952316284180e-01,3.107999992370605469e+01,9.951999664306640625e+01,3.000000119209289551e-01,5.059999942779541016e+00,3.084000015258789062e+01
6.899999976158142090e-01,4.499999880790710449e-01,3.579000091552734375e+01,4.240000152587890625e+01,4.199999809265136719e+00,1.860000014305114746e+00,3.320000076293945312e+01
6.800000071525573730e-01,5.699999928474426270e-01,2.637000083923339844e+01,7.701999664306640625e+01,3.329999923706054688e+00,7.230000019073486328e+00,3.343999862670898438e+01
9.700000286102294922e-01,5.600000023841857910e-01,2.098999977111816406e+01,6.837000274658203125e+01,4.719999790191650391e+00,4.199999809265136719e+00,3.103000068664550781e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.511999893188476562e+01,5.970999908447265625e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
1.000000000000000000e+00,3.000000119209289551e-01,1.795999908447265625e+01,6.316999816894531250e+01,7.230000019073486328e+00,1.169999957084655762e+00,2.262000083923339844e+01
6.200000047683715820e-01,3.899999856948852539e-01,1.290999984741210938e+01,3.029000091552734375e+01,3.420000076293945312e+00,4.280000209808349609e+00,2.719000053405761719e+01
8.100000023841857910e-01,3.000000119209289551e-01,3.309999847412109375e+01,1.817000007629394531e+01,4.369999885559082031e+00,1.950000047683715820e+00,1.661000061035156250e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.511999893188476562e+01,5.970999908447265625e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.640999984741210938e+01
7.500000000000000000e-01,4.300000071525573730e-01,2.838999938964843750e+01,5.106000137329101562e+01,5.929999828338623047e+00,6.010000228881835938e+00,1.493000030517578125e+01
6.800000071525573730e-01,5.699999928474426270e-01,2.637000083923339844e+01,7.701999664306640625e+01,3.329999923706054688e+00,7.230000019073486328e+00,3.343999862670898438e+01
7.400000095367431641e-01,3.600000143051147461e-01,2.064999961853027344e+01,7.789999961853027344e+00,1.299999952316284180e-01,5.239999771118164062e+00,3.440000152587890625e+01
8.899999856948852539e-01,4.799999892711639404e-01,1.963999938964843750e+01,2.682999992370605469e+01,7.400000095367431641e+00,3.500000000000000000e+00,1.444999980926513672e+01
8.299999833106994629e-01,4.699999988079071045e-01,1.189999961853027344e+01,3.202000045776367188e+01,6.619999885559082031e+00,2.549999952316284180e+00,3.054999923706054688e+01
9.300000071525573730e-01,3.799999952316284180e-01,3.107999992370605469e+01,1.025999984741210938e+02,3.000000119209289551e-01,5.059999942779541016e+00,3.079000091552734375e+01
6.899999976158142090e-01,4.499999880790710449e-01,3.579000091552734375e+01,4.240000152587890625e+01,4.199999809265136719e+00,1.860000014305114746e+00,3.320000076293945312e+01
9.700000286102294922e-01,5.600000023841857910e-01,2.098999977111816406e+01,6.837000274658203125e+01,4.719999790191650391e+00,4.199999809265136719e+00,3.103000068664550781e+01
8.799999952316284180e-01,5.299999713897705078e-01,2.939999961853027344e+01,8.566999816894531250e+01,8.869999885559082031e+00,8.699999809265136719e+00,1.685000038146972656e+01
7.400000095367431641e-01,3.600000143051147461e-01,2.064999961853027344e+01,7.500000000000000000e+00,1.299999952316284180e-01,5.239999771118164062e+00,3.440000152587890625e+01
9.800000190734863281e-01,5.600000023841857910e-01,2.098999977111816406e+01,6.837000274658203125e+01,4.719999790191650391e+00,4.199999809265136719e+00,3.103000068664550781e+01
9.300000071525573730e-01,3.300000131130218506e-01,3.511999893188476562e+01,5.970999908447265625e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
1.000000000000000000e+00,3.000000119209289551e-01,1.795999908447265625e+01,6.316999816894531250e+01,7.230000019073486328e+00,1.169999957084655762e+00,2.262000083923339844e+01
6.200000047683715820e-01,3.899999856948852539e-01,1.290999984741210938e+01,3.029000091552734375e+01,3.420000076293945312e+00,4.280000209808349609e+00,2.719000053405761719e+01
6.899999976158142090e-01,4.499999880790710449e-01,3.450000000000000000e+01,4.240000152587890625e+01,4.199999809265136719e+00,1.860000014305114746e+00,3.320000076293945312e+01
6.100000143051147461e-01,3.199999928474426270e-01,2.704000091552734375e+01,7.009999847412109375e+01,1.899999976158142090e-01,4.799999892711639404e-01,2.838999938964843750e+01
6.800000071525573730e-01,5.699999928474426270e-01,2.637000083923339844e+01,7.701999664306640625e+01,3.329999923706054688e+00,7.230000019073486328e+00,3.343999862670898438e+01
7.400000095367431641e-01,3.600000143051147461e-01,2.064999961853027344e+01,7.789999961853027344e+00,1.299999952316284180e-01,5.239999771118164062e+00,3.440000152587890625e+01
8.899999856948852539e-01,4.799999892711639404e-01,1.963999938964843750e+01,2.682999992370605469e+01,7.400000095367431641e+00,3.500000000000000000e+00,1.444999980926513672e+01
8.299999833106994629e-01,4.699999988079071045e-01,1.189999961853027344e+01,3.202000045776367188e+01,6.619999885559082031e+00,2.549999952316284180e+00,3.054999923706054688e+01
8.100000023841857910e-01,3.000000119209289551e-01,3.309999847412109375e+01,1.817000007629394531e+01,4.369999885559082031e+00,1.950000047683715820e+00,1.661000061035156250e+01
9.399999976158142090e-01,3.300000131130218506e-01,3.511999893188476562e+01,5.970999908447265625e+01,4.460000038146972656e+00,1.509999990463256836e+00,2.550000000000000000e+01
6.600000262260437012e-01,4.099999964237213135e-01,3.377000045776367188e+01,9.433000183105468750e+01,6.969999790191650391e+00,2.029999971389770508e+00,2.415999984741210938e+01
6.800000071525573730e-01,2.800000011920928955e-01,2.570000076293945312e+01,1.130500030517578125e+02,5.150000095367431641e+00,5.500000000000000000e+00,2.767000007629394531e+01
7.699999809265136719e-01,2.199999988079071045e-01,2.905999946594238281e+01,8.394000244140625000e+01,3.250000000000000000e+00,3.940000057220458984e+00,2.622999954223632812e+01
