st,ad,theta,phi,ct,eta
0.8929086806983525,0.4296077971396893,39.776248408442385,5.246087580162154,2.808292865753174,0.7981850504875183
0.9150244219558507,0.39535975361808523,38.04107373492795,15.675268531517629,3.2991275787353516,-0.6530055999755859
0.9153227461669015,0.4046365299236805,39.25732538454996,7.652025637898767,3.0520412921905518,-0.5240775346755981
0.8245037694352243,0.3857978189009153,38.544601066396844,1.0947134967893604,2.837599754333496,-0.27997010946273804
0.9099354777716276,0.4074064043916635,25.80699804590719,0.9804862298497152,2.6062231063842773,2.7102770805358887
0.9342689639989304,0.4296077971396893,39.776248408442385,5.246087580162154,2.8658018112182617,-0.40888237953186035
0.9193740177793068,0.42200596688189723,39.172638860954315,5.246087580162154,3.425004482269287,-0.7861179113388062
0.9517389641465882,0.41822963585839307,39.171509424053724,4.748992823387475,2.884483814239502,-0.4680606722831726
