st,ad,theta,phi,m,p,t,ct,eta
0.9902741747229437,0.5933740771138338,21.164248559086957,30.06341089333266,0.011955647666264316,7.421582574934764,27.868480997809822,0.6241747736930847,0.5482684969902039
0.9926200316862438,0.5928807558982522,21.164248559086957,30.089797755125467,0.009347966658781588,7.418152892387859,27.01916876975574,0.6097699999809265,0.5980983972549438
0.9942738012098074,0.5995795055433268,21.164248559086957,30.032177743010458,0.011746078520969584,7.425217537521323,26.87346140281717,0.5606600046157837,0.618538498878479
0.9942445341194862,0.596784292497255,22.43207842121014,30.484670374266322,0.026279966653778478,7.401483939198291,25.901938886632262,0.7857239246368408,0.528374433517456
0.9925913260453024,0.5967226705421453,20.490733730179855,30.088221256724175,0.025415585604653877,6.224489204584977,27.010727444905385,0.4977274537086487,0.6458597183227539
0.9928227741742685,0.596771253897425,22.428303292990183,30.49789681288996,0.00276711865053817,6.347972164693012,27.019168635245773,0.6175570487976074,0.5697778463363647
0.9905841606744318,0.5966845780167616,20.492221458968697,29.769236867272337,0.025415585604653877,6.098382362985701,27.010727444905385,0.48882222175598145,0.6482175588607788
0.9906044073411996,0.5990762709867091,22.384523468450077,33.25885342238808,0.027170433756278534,6.192416384386814,23.39939353027037,0.8631075024604797,0.5121127367019653
